"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"grbgbwq   ","P",07/02/2020 19:45,0,1,"",22.0,<0> ,43.12,<0> ,27.8,<0> ,113.6,<0> ,8.5,<0> ,5.96,<0> ,6.04,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,10.8,<0> ,
"grbgbwq   ","P",07/02/2020 20:00,0,1,"",21.6,<0> ,43.25,<0> ,27.9,<0> ,110.3,<0> ,8.3,<0> ,6.10,<0> ,6.18,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,10.4,<0> ,
"grbgbwq   ","P",07/02/2020 20:15,0,1,"",21.4,<0> ,43.23,<0> ,27.9,<0> ,108.7,<0> ,8.2,<0> ,6.24,<0> ,6.32,<3> ,"",<-1> ,"","",8.0,<0> ,37,<0> ,9.1,<0> ,
"grbgbwq   ","P",07/02/2020 20:30,0,1,"",21.3,<0> ,43.35,<0> ,28.0,<0> ,107.3,<0> ,8.1,<0> ,6.39,<0> ,6.46,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,9.0,<0> ,
"grbgbwq   ","P",07/02/2020 20:45,0,1,"",21.1,<0> ,43.38,<0> ,28.0,<0> ,105.9,<0> ,8.0,<0> ,6.52,<0> ,6.59,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,8.5,<0> ,
"grbgbwq   ","P",07/02/2020 21:00,0,1,"",21.1,<0> ,43.38,<0> ,28.0,<0> ,105.6,<0> ,8.0,<0> ,6.62,<0> ,6.69,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,8.1,<0> ,
"grbgbwq   ","P",07/02/2020 21:15,0,1,"",20.9,<0> ,43.38,<0> ,28.0,<0> ,104.1,<0> ,7.9,<0> ,6.73,<0> ,6.80,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,7.9,<0> ,
"grbgbwq   ","P",07/02/2020 21:30,0,1,"",20.7,<0> ,43.40,<0> ,28.0,<0> ,103.1,<0> ,7.8,<0> ,6.83,<0> ,6.90,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,7.8,<0> ,
"grbgbwq   ","P",07/02/2020 21:45,0,1,"",20.7,<0> ,43.40,<0> ,28.0,<0> ,102.8,<0> ,7.8,<0> ,6.93,<0> ,7.00,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/02/2020 22:00,0,1,"",20.7,<0> ,43.40,<0> ,28.0,<0> ,103.3,<0> ,7.9,<0> ,7.01,<0> ,7.08,<3> ,"",<-1> ,"","",8.0,<0> ,11,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/02/2020 22:15,0,1,"",20.6,<0> ,43.44,<0> ,28.0,<0> ,102.3,<0> ,7.8,<0> ,7.08,<0> ,7.15,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/02/2020 22:30,0,1,"",20.5,<0> ,43.48,<0> ,28.1,<0> ,101.8,<0> ,7.8,<0> ,7.11,<0> ,7.18,<3> ,"",<-1> ,"","",8.0,<0> ,8,<0> ,7.3,<0> ,
"grbgbwq   ","P",07/02/2020 22:45,0,1,"",20.5,<0> ,43.52,<0> ,28.1,<0> ,101.7,<0> ,7.8,<0> ,7.09,<0> ,7.16,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.1,<0> ,
"grbgbwq   ","P",07/02/2020 23:00,0,1,"",20.4,<0> ,43.57,<0> ,28.1,<0> ,101.1,<0> ,7.7,<0> ,7.08,<0> ,7.15,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.0,<0> ,
"grbgbwq   ","P",07/02/2020 23:15,0,1,"",20.3,<0> ,43.61,<0> ,28.2,<0> ,101.0,<0> ,7.7,<0> ,7.05,<0> ,7.12,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.4,<0> ,
"grbgbwq   ","P",07/02/2020 23:30,0,1,"",20.3,<0> ,43.63,<0> ,28.2,<0> ,100.8,<0> ,7.7,<0> ,6.99,<0> ,7.06,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.0,<0> ,
"grbgbwq   ","P",07/02/2020 23:45,0,1,"",20.4,<0> ,43.60,<0> ,28.2,<0> ,100.0,<0> ,7.6,<0> ,6.86,<0> ,6.93,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 0:00,0,1,"",20.5,<0> ,43.50,<0> ,28.1,<0> ,100.6,<0> ,7.7,<0> ,6.69,<0> ,6.76,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 0:15,0,1,"",20.7,<0> ,43.43,<0> ,28.0,<0> ,101.4,<0> ,7.7,<0> ,6.61,<0> ,6.68,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 0:30,0,1,"",20.8,<0> ,43.41,<0> ,28.0,<0> ,101.3,<0> ,7.7,<0> ,6.51,<0> ,6.58,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.7,<0> ,
"grbgbwq   ","P",07/03/2020 0:45,0,1,"",21.0,<0> ,43.32,<0> ,28.0,<0> ,102.9,<0> ,7.8,<0> ,6.41,<0> ,6.48,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 1:00,0,1,"",21.5,<0> ,43.08,<0> ,27.8,<0> ,107.4,<0> ,8.1,<0> ,6.29,<0> ,6.36,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.3,<0> ,
"grbgbwq   ","P",07/03/2020 1:15,0,1,"",21.1,<0> ,43.27,<0> ,27.9,<0> ,105.7,<0> ,8.0,<0> ,6.20,<0> ,6.27,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/03/2020 1:30,0,1,"",20.9,<0> ,43.34,<0> ,28.0,<0> ,103.1,<0> ,7.8,<0> ,6.07,<0> ,6.14,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.0,<0> ,
"grbgbwq   ","P",07/03/2020 1:45,0,1,"",20.9,<0> ,43.34,<0> ,28.0,<0> ,102.9,<0> ,7.8,<0> ,5.96,<0> ,6.03,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/03/2020 2:00,0,1,"",21.0,<0> ,43.32,<0> ,28.0,<0> ,103.3,<0> ,7.8,<0> ,5.88,<0> ,5.94,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/03/2020 2:15,0,1,"",21.1,<0> ,43.29,<0> ,27.9,<0> ,104.2,<0> ,7.9,<0> ,5.84,<0> ,5.90,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.8,<0> ,
"grbgbwq   ","P",07/03/2020 2:30,0,1,"",21.3,<0> ,43.28,<0> ,27.9,<0> ,105.3,<0> ,7.9,<0> ,5.73,<0> ,5.79,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.8,<0> ,
"grbgbwq   ","P",07/03/2020 2:45,0,1,"",21.5,<0> ,43.20,<0> ,27.9,<0> ,107.4,<0> ,8.1,<0> ,5.62,<0> ,5.68,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.8,<0> ,
"grbgbwq   ","P",07/03/2020 3:00,0,1,"",21.8,<0> ,43.09,<0> ,27.8,<0> ,110.0,<0> ,8.2,<0> ,5.50,<0> ,5.56,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.5,<0> ,
"grbgbwq   ","P",07/03/2020 3:15,0,1,"",22.0,<0> ,43.04,<0> ,27.7,<0> ,109.9,<0> ,8.2,<0> ,5.39,<0> ,5.45,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/03/2020 3:30,0,1,"",22.0,<0> ,42.97,<0> ,27.7,<0> ,108.1,<0> ,8.0,<0> ,5.29,<0> ,5.35,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/03/2020 3:45,0,1,"",22.1,<0> ,42.92,<0> ,27.7,<0> ,107.2,<0> ,8.0,<0> ,5.18,<0> ,5.24,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/03/2020 4:00,0,1,"",22.2,<0> ,42.89,<0> ,27.6,<0> ,107.4,<0> ,8.0,<0> ,5.09,<0> ,5.14,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.7,<0> ,
"grbgbwq   ","P",07/03/2020 4:15,0,1,"",22.1,<0> ,42.94,<0> ,27.7,<0> ,106.8,<0> ,7.9,<0> ,4.98,<0> ,5.03,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/03/2020 4:30,0,1,"",22.2,<0> ,42.86,<0> ,27.6,<0> ,106.1,<0> ,7.9,<0> ,4.87,<0> ,4.92,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.4,<0> ,
"grbgbwq   ","P",07/03/2020 4:45,0,1,"",22.1,<0> ,42.90,<0> ,27.6,<0> ,104.2,<0> ,7.7,<0> ,4.76,<0> ,4.81,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.2,<0> ,
"grbgbwq   ","P",07/03/2020 5:00,0,1,"",22.1,<0> ,42.94,<0> ,27.7,<0> ,103.3,<0> ,7.7,<0> ,4.64,<0> ,4.68,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,6.8,<0> ,
"grbgbwq   ","P",07/03/2020 5:15,0,1,"",22.3,<0> ,42.89,<0> ,27.6,<0> ,104.1,<0> ,7.7,<0> ,4.54,<0> ,4.58,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 5:30,0,1,"",22.4,<0> ,42.83,<0> ,27.6,<0> ,104.1,<0> ,7.7,<0> ,4.48,<0> ,4.52,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.1,<0> ,
"grbgbwq   ","P",07/03/2020 5:45,0,1,"",22.6,<0> ,42.68,<0> ,27.5,<0> ,104.1,<0> ,7.7,<0> ,4.46,<0> ,4.50,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.3,<0> ,
"grbgbwq   ","P",07/03/2020 6:00,0,1,"",22.6,<0> ,42.63,<0> ,27.4,<0> ,103.3,<0> ,7.6,<0> ,4.50,<0> ,4.53,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,6.7,<0> ,
"grbgbwq   ","P",07/03/2020 6:15,0,1,"",22.8,<0> ,42.52,<0> ,27.4,<0> ,103.7,<0> ,7.6,<0> ,4.59,<0> ,4.62,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.1,<0> ,
"grbgbwq   ","P",07/03/2020 6:30,0,1,"",22.8,<0> ,42.50,<0> ,27.3,<0> ,104.8,<0> ,7.7,<0> ,4.70,<0> ,4.73,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.7,<0> ,
"grbgbwq   ","P",07/03/2020 6:45,0,1,"",22.8,<0> ,42.47,<0> ,27.3,<0> ,106.4,<0> ,7.8,<0> ,4.82,<0> ,4.85,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.7,<0> ,
"grbgbwq   ","P",07/03/2020 7:00,0,1,"",22.5,<0> ,42.39,<0> ,27.3,<0> ,104.9,<0> ,7.8,<0> ,4.95,<0> ,4.98,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/03/2020 7:15,0,1,"",22.4,<0> ,42.50,<0> ,27.3,<0> ,104.8,<0> ,7.8,<0> ,5.05,<0> ,5.07,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.0,<0> ,
"grbgbwq   ","P",07/03/2020 7:30,0,1,"",22.4,<0> ,42.58,<0> ,27.4,<0> ,105.4,<0> ,7.8,<0> ,5.17,<0> ,5.19,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.1,<0> ,
"grbgbwq   ","P",07/03/2020 7:45,0,1,"",22.2,<0> ,42.63,<0> ,27.4,<0> ,104.7,<0> ,7.8,<0> ,5.44,<0> ,5.46,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,6.0,<0> ,
"grbgbwq   ","P",07/03/2020 8:00,0,1,"",22.1,<0> ,42.63,<0> ,27.5,<0> ,105.0,<0> ,7.8,<0> ,5.52,<0> ,5.54,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.9,<0> ,
"grbgbwq   ","P",07/03/2020 8:15,0,1,"",22.0,<0> ,42.71,<0> ,27.5,<0> ,105.0,<0> ,7.8,<0> ,5.65,<0> ,5.67,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,6.0,<0> ,
"grbgbwq   ","P",07/03/2020 8:30,0,1,"",21.9,<0> ,42.78,<0> ,27.6,<0> ,104.8,<0> ,7.8,<0> ,5.76,<0> ,5.78,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.9,<0> ,
"grbgbwq   ","P",07/03/2020 8:45,0,1,"",21.7,<0> ,42.90,<0> ,27.6,<0> ,104.5,<0> ,7.8,<0> ,5.91,<0> ,5.92,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,5.6,<0> ,
"grbgbwq   ","P",07/03/2020 9:00,0,1,"",21.6,<0> ,43.01,<0> ,27.7,<0> ,103.3,<0> ,7.8,<0> ,6.00,<0> ,6.01,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,5.8,<0> ,
"grbgbwq   ","P",07/03/2020 9:15,0,1,"",21.5,<0> ,43.10,<0> ,27.8,<0> ,103.3,<0> ,7.8,<0> ,6.11,<0> ,6.12,<3> ,"",<-1> ,"","",8.0,<0> ,8,<0> ,5.7,<0> ,
"grbgbwq   ","P",07/03/2020 9:30,0,1,"",21.4,<0> ,43.14,<0> ,27.8,<0> ,102.7,<0> ,7.7,<0> ,6.22,<0> ,6.23,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.3,<0> ,
"grbgbwq   ","P",07/03/2020 9:45,0,1,"",21.3,<0> ,43.22,<0> ,27.9,<0> ,102.9,<0> ,7.8,<0> ,6.34,<0> ,6.35,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,5.5,<0> ,
"grbgbwq   ","P",07/03/2020 10:00,0,1,"",21.2,<0> ,43.24,<0> ,27.9,<0> ,102.1,<0> ,7.7,<0> ,6.44,<0> ,6.45,<3> ,"",<-1> ,"","",8.0,<0> ,8,<0> ,5.1,<0> ,
"grbgbwq   ","P",07/03/2020 10:15,0,1,"",21.1,<0> ,43.24,<0> ,27.9,<0> ,101.4,<0> ,7.7,<0> ,6.54,<0> ,6.55,<3> ,"",<-1> ,"","",8.0,<0> ,9,<0> ,4.9,<0> ,
"grbgbwq   ","P",07/03/2020 10:30,0,1,"",20.9,<0> ,43.24,<0> ,27.9,<0> ,100.9,<0> ,7.7,<0> ,6.62,<0> ,6.63,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,5.0,<0> ,
"grbgbwq   ","P",07/03/2020 10:45,0,1,"",20.9,<0> ,43.20,<0> ,27.9,<0> ,100.7,<0> ,7.6,<0> ,6.70,<0> ,6.70,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,4.7,<0> ,
"grbgbwq   ","P",07/03/2020 11:00,0,1,"",20.9,<0> ,43.20,<0> ,27.9,<0> ,100.6,<0> ,7.6,<0> ,6.75,<0> ,6.75,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,5.0,<0> ,
"grbgbwq   ","P",07/03/2020 11:15,0,1,"",20.8,<0> ,43.20,<0> ,27.9,<0> ,100.5,<0> ,7.6,<0> ,6.79,<0> ,6.79,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,5.1,<0> ,
"grbgbwq   ","P",07/03/2020 11:30,0,1,"",20.8,<0> ,43.21,<0> ,27.9,<0> ,100.6,<0> ,7.7,<0> ,6.80,<0> ,6.80,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,4.7,<0> ,
"grbgbwq   ","P",07/03/2020 11:45,0,1,"",20.7,<0> ,43.22,<0> ,27.9,<0> ,100.5,<0> ,7.7,<0> ,6.78,<0> ,6.78,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,4.9,<0> ,
"grbgbwq   ","P",07/03/2020 12:00,0,1,"",20.7,<0> ,43.23,<0> ,27.9,<0> ,100.3,<0> ,7.6,<0> ,6.72,<0> ,6.72,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,5.0,<0> ,
"grbgbwq   ","P",07/03/2020 12:15,0,1,"",20.8,<0> ,43.23,<0> ,27.9,<0> ,100.9,<0> ,7.7,<0> ,6.66,<0> ,6.66,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,5.5,<0> ,
"grbgbwq   ","P",07/03/2020 12:30,0,1,"",20.9,<0> ,43.22,<0> ,27.9,<0> ,102.2,<0> ,7.8,<0> ,6.56,<0> ,6.56,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,5.8,<0> ,
"grbgbwq   ","P",07/03/2020 12:45,0,1,"",20.9,<0> ,43.21,<0> ,27.9,<0> ,101.6,<0> ,7.7,<0> ,6.45,<0> ,6.45,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,5.2,<0> ,
"grbgbwq   ","P",07/03/2020 13:00,0,1,"",21.0,<0> ,43.20,<0> ,27.9,<0> ,103.0,<0> ,7.8,<0> ,6.36,<0> ,6.36,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.3,<0> ,
"grbgbwq   ","P",07/03/2020 13:15,0,1,"",21.2,<0> ,43.20,<0> ,27.9,<0> ,104.0,<0> ,7.9,<0> ,6.26,<0> ,6.26,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.6,<0> ,
"grbgbwq   ","P",07/03/2020 13:30,0,1,"",21.2,<0> ,43.20,<0> ,27.9,<0> ,104.5,<0> ,7.9,<0> ,6.16,<0> ,6.16,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.5,<0> ,
"grbgbwq   ","P",07/03/2020 13:45,0,1,"",21.2,<0> ,43.20,<0> ,27.9,<0> ,104.9,<0> ,7.9,<0> ,6.06,<0> ,6.06,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.5,<0> ,
"grbgbwq   ","P",07/03/2020 14:00,0,1,"",21.3,<0> ,43.22,<0> ,27.9,<0> ,105.6,<0> ,8.0,<0> ,5.95,<0> ,5.95,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,6.9,<0> ,
"grbgbwq   ","P",07/03/2020 14:15,0,1,"",21.4,<0> ,43.24,<0> ,27.9,<0> ,106.8,<0> ,8.0,<0> ,5.85,<0> ,5.85,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.0,<0> ,
"grbgbwq   ","P",07/03/2020 14:30,0,1,"",21.6,<0> ,43.19,<0> ,27.9,<0> ,108.5,<0> ,8.1,<0> ,5.74,<0> ,5.74,<3> ,"",<-1> ,"","",8.0,<0> ,2,<0> ,7.9,<0> ,
"grbgbwq   ","P",07/03/2020 14:45,0,1,"",21.7,<0> ,43.15,<0> ,27.8,<0> ,109.7,<0> ,8.2,<0> ,5.64,<0> ,5.64,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,8.6,<0> ,
"grbgbwq   ","P",07/03/2020 15:00,0,1,"",21.9,<0> ,43.03,<0> ,27.7,<0> ,111.6,<0> ,8.3,<0> ,5.53,<0> ,5.54,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,8.9,<0> ,
"grbgbwq   ","P",07/03/2020 15:15,0,1,"",22.0,<0> ,42.95,<0> ,27.7,<0> ,114.0,<0> ,8.5,<0> ,5.42,<0> ,5.42,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,9.5,<0> ,
"grbgbwq   ","P",07/03/2020 15:30,0,1,"",22.1,<0> ,42.89,<0> ,27.6,<0> ,114.9,<0> ,8.5,<0> ,5.32,<0> ,5.32,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,9.9,<0> ,
"grbgbwq   ","P",07/03/2020 15:45,0,1,"",22.2,<0> ,42.81,<0> ,27.6,<0> ,115.9,<0> ,8.6,<0> ,5.22,<0> ,5.22,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,10.5,<0> ,
"grbgbwq   ","P",07/03/2020 16:00,0,1,"",22.3,<0> ,42.71,<0> ,27.5,<0> ,116.7,<0> ,8.6,<0> ,5.12,<0> ,5.12,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,11.2,<0> ,
"grbgbwq   ","P",07/03/2020 16:15,0,1,"",22.4,<0> ,42.61,<0> ,27.4,<0> ,116.5,<0> ,8.6,<0> ,5.02,<0> ,5.03,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,11.7,<0> ,
"grbgbwq   ","P",07/03/2020 16:30,0,1,"",22.5,<0> ,42.53,<0> ,27.4,<0> ,115.7,<0> ,8.6,<0> ,4.93,<0> ,4.94,<3> ,"",<-1> ,"","",8.1,<0> ,4,<0> ,12.2,<0> ,
"grbgbwq   ","P",07/03/2020 16:45,0,1,"",22.6,<0> ,42.43,<0> ,27.3,<0> ,114.9,<0> ,8.5,<0> ,4.85,<0> ,4.86,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,12.6,<0> ,
"grbgbwq   ","P",07/03/2020 17:00,0,1,"",22.6,<0> ,42.35,<0> ,27.2,<0> ,114.4,<0> ,8.5,<0> ,4.77,<0> ,4.77,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,11.9,<0> ,
"grbgbwq   ","P",07/03/2020 17:15,0,1,"",22.7,<0> ,42.26,<0> ,27.2,<0> ,113.8,<0> ,8.4,<0> ,4.72,<0> ,4.72,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,11.8,<0> ,
"grbgbwq   ","P",07/03/2020 17:30,0,1,"",22.7,<0> ,42.24,<0> ,27.2,<0> ,113.2,<0> ,8.4,<0> ,4.69,<0> ,4.69,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,12.3,<0> ,
"grbgbwq   ","P",07/03/2020 17:45,0,1,"",22.6,<0> ,42.39,<0> ,27.3,<0> ,114.3,<0> ,8.4,<0> ,4.69,<0> ,4.69,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,13.4,<0> ,
"grbgbwq   ","P",07/03/2020 18:00,0,1,"",22.5,<0> ,42.54,<0> ,27.4,<0> ,117.4,<0> ,8.7,<0> ,4.74,<0> ,4.74,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,13.5,<0> ,
"grbgbwq   ","P",07/03/2020 18:15,0,1,"",22.6,<0> ,42.54,<0> ,27.4,<0> ,117.5,<0> ,8.7,<0> ,4.82,<0> ,4.82,<3> ,"",<-1> ,"","",8.1,<0> ,3,<0> ,13.9,<0> ,
"grbgbwq   ","P",07/03/2020 18:30,0,1,"",22.6,<0> ,42.47,<0> ,27.3,<0> ,116.2,<0> ,8.6,<0> ,4.91,<0> ,4.91,<3> ,"",<-1> ,"","",8.1,<0> ,4,<0> ,12.8,<0> ,
"grbgbwq   ","P",07/03/2020 18:45,0,1,"",22.5,<0> ,42.52,<0> ,27.4,<0> ,114.6,<0> ,8.5,<0> ,5.01,<0> ,5.01,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,12.9,<0> ,
"grbgbwq   ","P",07/03/2020 19:00,0,1,"",22.4,<0> ,42.45,<0> ,27.3,<0> ,113.7,<0> ,8.4,<0> ,5.10,<0> ,5.10,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,13.0,<0> ,
"grbgbwq   ","P",07/03/2020 19:15,0,1,"",22.3,<0> ,42.65,<0> ,27.5,<0> ,112.8,<0> ,8.4,<0> ,5.20,<0> ,5.20,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,12.2,<0> ,
"grbgbwq   ","P",07/03/2020 19:30,0,1,"",22.1,<0> ,42.78,<0> ,27.6,<0> ,111.8,<0> ,8.3,<0> ,5.31,<0> ,5.31,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,12.6,<0> ,
"grbgbwq   ","P",07/03/2020 19:45,0,1,"",22.0,<0> ,42.85,<0> ,27.6,<0> ,111.4,<0> ,8.3,<0> ,5.43,<0> ,5.43,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,11.0,<0> ,
"grbgbwq   ","P",07/03/2020 20:00,0,1,"",21.9,<0> ,42.91,<0> ,27.6,<0> ,111.1,<0> ,8.3,<0> ,5.55,<0> ,5.55,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,11.8,<0> ,
"grbgbwq   ","P",07/03/2020 20:15,0,1,"",21.8,<0> ,42.96,<0> ,27.7,<0> ,110.2,<0> ,8.2,<0> ,5.67,<0> ,5.67,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,11.6,<0> ,
"grbgbwq   ","P",07/03/2020 20:30,0,1,"",21.7,<0> ,43.01,<0> ,27.7,<0> ,109.4,<0> ,8.2,<0> ,5.79,<0> ,5.79,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,11.1,<0> ,
"grbgbwq   ","P",07/03/2020 20:45,0,1,"",21.6,<0> ,43.08,<0> ,27.8,<0> ,108.0,<0> ,8.1,<0> ,5.92,<0> ,5.92,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,10.2,<0> ,
"grbgbwq   ","P",07/03/2020 21:00,0,1,"",21.4,<0> ,43.15,<0> ,27.8,<0> ,106.7,<0> ,8.0,<0> ,6.05,<0> ,6.05,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,10.1,<0> ,
"grbgbwq   ","P",07/03/2020 21:15,0,1,"",21.3,<0> ,43.20,<0> ,27.9,<0> ,105.5,<0> ,8.0,<0> ,6.18,<0> ,6.18,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,9.2,<0> ,
"grbgbwq   ","P",07/03/2020 21:30,0,1,"",21.2,<0> ,43.23,<0> ,27.9,<0> ,104.6,<0> ,7.9,<0> ,6.33,<0> ,6.33,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,9.0,<0> ,
"grbgbwq   ","P",07/03/2020 21:45,0,1,"",21.1,<0> ,43.23,<0> ,27.9,<0> ,104.2,<0> ,7.9,<0> ,6.45,<0> ,6.45,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,8.7,<0> ,
"grbgbwq   ","P",07/03/2020 22:00,0,1,"",20.9,<0> ,43.25,<0> ,27.9,<0> ,102.9,<0> ,7.8,<0> ,6.69,<0> ,6.69,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,8.7,<0> ,
"grbgbwq   ","P",07/03/2020 22:15,0,1,"",20.8,<0> ,43.26,<0> ,27.9,<0> ,102.0,<0> ,7.8,<0> ,6.71,<0> ,6.71,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,7.6,<0> ,
