"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"wqbslwq   ","P",08/26/2020 19:15,0,1,"",24.0,<0> ,47.10,<0> ,30.6,<0> ,116.9,<0> ,8.3,<0> ,1.27,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,9.3,<0> ,
"wqbslwq   ","P",08/26/2020 19:30,0,1,"",24.0,<0> ,47.10,<0> ,30.6,<0> ,115.4,<0> ,8.2,<0> ,1.25,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.5,<0> ,
"wqbslwq   ","P",08/26/2020 19:45,0,1,"",24.0,<0> ,47.11,<0> ,30.7,<0> ,115.1,<0> ,8.1,<0> ,1.23,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",08/26/2020 20:00,0,1,"",24.0,<0> ,47.13,<0> ,30.7,<0> ,113.0,<0> ,8.0,<0> ,1.21,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,11.2,<0> ,
"wqbslwq   ","P",08/26/2020 20:15,0,1,"",23.9,<0> ,47.14,<0> ,30.7,<0> ,116.0,<0> ,8.2,<0> ,1.18,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,10.2,<0> ,
"wqbslwq   ","P",08/26/2020 20:30,0,1,"",23.9,<0> ,47.13,<0> ,30.7,<0> ,113.1,<0> ,8.0,<0> ,1.16,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,10.5,<0> ,
"wqbslwq   ","P",08/26/2020 20:45,0,1,"",23.9,<0> ,47.14,<0> ,30.7,<0> ,110.2,<0> ,7.8,<0> ,1.13,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",08/26/2020 21:00,0,1,"",23.9,<0> ,47.14,<0> ,30.7,<0> ,108.7,<0> ,7.7,<0> ,1.10,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,11.0,<0> ,
"wqbslwq   ","P",08/26/2020 21:15,0,1,"",23.8,<0> ,47.14,<0> ,30.7,<0> ,110.9,<0> ,7.9,<0> ,1.08,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.8,<0> ,
"wqbslwq   ","P",08/26/2020 21:30,0,1,"",23.7,<0> ,47.13,<0> ,30.7,<0> ,108.5,<0> ,7.7,<0> ,1.05,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,10.1,<0> ,
"wqbslwq   ","P",08/26/2020 21:45,0,1,"",23.6,<0> ,47.12,<0> ,30.7,<0> ,99.8,<0> ,7.1,<0> ,1.02,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,9.0,<0> ,
"wqbslwq   ","P",08/26/2020 22:00,0,1,"",23.6,<0> ,47.12,<0> ,30.7,<0> ,96.3,<0> ,6.9,<0> ,0.98,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,8.8,<0> ,
"wqbslwq   ","P",08/26/2020 22:15,0,1,"",23.5,<0> ,47.12,<0> ,30.7,<0> ,95.1,<0> ,6.8,<0> ,0.94,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,9.3,<0> ,
"wqbslwq   ","P",08/26/2020 22:30,0,1,"",23.4,<0> ,47.13,<0> ,30.7,<0> ,94.8,<0> ,6.8,<0> ,0.91,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,8.8,<0> ,
"wqbslwq   ","P",08/26/2020 22:45,0,1,"",23.3,<0> ,47.12,<0> ,30.7,<0> ,93.2,<0> ,6.7,<0> ,0.87,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,8.2,<0> ,
"wqbslwq   ","P",08/26/2020 23:00,0,1,"",23.2,<0> ,47.11,<0> ,30.7,<0> ,91.2,<0> ,6.5,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,7.8,<0> ,
"wqbslwq   ","P",08/26/2020 23:15,0,1,"",23.1,<0> ,47.11,<0> ,30.7,<0> ,90.0,<0> ,6.5,<0> ,0.80,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,8.5,<0> ,
"wqbslwq   ","P",08/26/2020 23:30,0,1,"",23.1,<0> ,47.12,<0> ,30.7,<0> ,88.7,<0> ,6.4,<0> ,0.77,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,7.7,<0> ,
"wqbslwq   ","P",08/26/2020 23:45,0,1,"",23.0,<0> ,47.12,<0> ,30.7,<0> ,86.3,<0> ,6.2,<0> ,0.75,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,7.8,<0> ,
"wqbslwq   ","P",08/27/2020 0:00,0,1,"",23.0,<0> ,47.12,<0> ,30.7,<0> ,87.0,<0> ,6.3,<0> ,0.72,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,7.6,<0> ,
"wqbslwq   ","P",08/27/2020 0:15,0,1,"",23.0,<0> ,47.18,<0> ,30.7,<0> ,83.7,<0> ,6.0,<0> ,0.70,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.1,<0> ,
"wqbslwq   ","P",08/27/2020 0:30,0,1,"",22.8,<0> ,47.20,<0> ,30.7,<0> ,78.0,<0> ,5.6,<0> ,0.69,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,11.0,<0> ,
"wqbslwq   ","P",08/27/2020 0:45,0,1,"",22.8,<0> ,47.17,<0> ,30.7,<0> ,82.0,<0> ,5.9,<0> ,0.67,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.2,<0> ,
"wqbslwq   ","P",08/27/2020 1:00,0,1,"",22.7,<0> ,27.62,<-3> [SQR] (CCU),17.0,<-3> [SQR] (CCU),82.1,<0> ,6.4,<0> ,0.66,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.3,<0> ,
"wqbslwq   ","P",08/27/2020 1:15,0,1,"",22.6,<0> ,47.16,<0> ,30.7,<0> ,80.7,<0> ,5.8,<0> ,0.64,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.6,<0> ,
"wqbslwq   ","P",08/27/2020 1:30,0,1,"",22.6,<0> ,47.17,<0> ,30.7,<0> ,80.8,<0> ,5.9,<0> ,0.63,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.2,<0> ,
"wqbslwq   ","P",08/27/2020 1:45,0,1,"",22.6,<0> ,47.16,<0> ,30.7,<0> ,80.6,<0> ,5.8,<0> ,0.62,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,9.2,<0> ,
"wqbslwq   ","P",08/27/2020 2:00,0,1,"",22.5,<0> ,47.16,<0> ,30.7,<0> ,79.1,<0> ,5.7,<0> ,0.62,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,9.5,<0> ,
"wqbslwq   ","P",08/27/2020 2:15,0,1,"",22.5,<0> ,47.16,<0> ,30.7,<0> ,75.2,<0> ,5.5,<0> ,0.61,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.0,<0> ,
"wqbslwq   ","P",08/27/2020 2:30,0,1,"",22.4,<0> ,47.16,<0> ,30.7,<0> ,71.9,<0> ,5.2,<0> ,0.63,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.5,<0> ,
"wqbslwq   ","P",08/27/2020 2:45,0,1,"",22.4,<0> ,47.16,<0> ,30.7,<0> ,74.2,<0> ,5.4,<0> ,0.65,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.4,<0> ,
"wqbslwq   ","P",08/27/2020 3:00,0,1,"",22.3,<0> ,47.16,<0> ,30.7,<0> ,71.1,<0> ,5.2,<0> ,0.67,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,9.1,<0> ,
"wqbslwq   ","P",08/27/2020 3:15,0,1,"",22.3,<0> ,47.16,<0> ,30.7,<0> ,68.2,<0> ,5.0,<0> ,0.70,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.6,<0> ,
"wqbslwq   ","P",08/27/2020 3:30,0,1,"",22.2,<0> ,47.16,<0> ,30.7,<0> ,72.1,<0> ,5.3,<0> ,0.73,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.9,<0> ,
"wqbslwq   ","P",08/27/2020 3:45,0,1,"",22.2,<0> ,47.16,<0> ,30.7,<0> ,72.0,<0> ,5.3,<0> ,0.75,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,9.2,<0> ,
"wqbslwq   ","P",08/27/2020 4:00,0,1,"",22.1,<0> ,47.16,<0> ,30.7,<0> ,70.7,<0> ,5.2,<0> ,0.78,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.9,<0> ,
"wqbslwq   ","P",08/27/2020 4:15,0,1,"",22.1,<0> ,47.17,<0> ,30.7,<0> ,68.1,<0> ,5.0,<0> ,0.81,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.5,<0> ,
"wqbslwq   ","P",08/27/2020 4:30,0,1,"",22.1,<0> ,47.17,<0> ,30.7,<0> ,69.9,<0> ,5.1,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,8.9,<0> ,
"wqbslwq   ","P",08/27/2020 4:45,0,1,"",22.0,<0> ,47.17,<0> ,30.7,<0> ,68.7,<0> ,5.0,<0> ,0.85,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,9.0,<0> ,
"wqbslwq   ","P",08/27/2020 5:00,0,1,"",22.0,<0> ,47.17,<0> ,30.7,<0> ,67.8,<0> ,5.0,<0> ,0.87,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,9.1,<0> ,
"wqbslwq   ","P",08/27/2020 5:15,0,1,"",22.0,<0> ,47.17,<0> ,30.7,<0> ,67.7,<0> ,5.0,<0> ,0.89,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,9.6,<0> ,
"wqbslwq   ","P",08/27/2020 5:30,0,1,"",21.9,<0> ,47.16,<0> ,30.7,<0> ,69.6,<0> ,5.1,<0> ,0.91,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,9.8,<0> ,
"wqbslwq   ","P",08/27/2020 5:45,0,1,"",21.8,<0> ,47.20,<0> ,30.8,<0> ,60.6,<0> ,4.5,<0> ,0.93,<0> ,"","","",<-1> ,"","",7.6,<0> ,4,<0> ,8.6,<0> ,
"wqbslwq   ","P",08/27/2020 6:00,0,1,"",21.7,<0> ,47.22,<0> ,30.8,<0> ,58.6,<0> ,4.3,<0> ,0.95,<0> ,"","","",<-1> ,"","",7.6,<0> ,4,<0> ,8.8,<0> ,
"wqbslwq   ","P",08/27/2020 6:15,0,1,"",21.7,<0> ,47.22,<0> ,30.8,<0> ,58.7,<0> ,4.3,<0> ,0.96,<0> ,"","","",<-1> ,"","",7.6,<0> ,3,<0> ,8.0,<0> ,
"wqbslwq   ","P",08/27/2020 6:30,0,1,"",21.5,<0> ,47.22,<0> ,30.8,<0> ,58.1,<0> ,4.3,<0> ,0.98,<0> ,"","","",<-1> ,"","",7.6,<0> ,3,<0> ,7.4,<0> ,
"wqbslwq   ","P",08/27/2020 6:45,0,1,"",21.4,<0> ,47.24,<0> ,30.8,<0> ,59.6,<0> ,4.4,<0> ,0.99,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,7.8,<0> ,
"wqbslwq   ","P",08/27/2020 7:00,0,1,"",21.4,<0> ,47.26,<0> ,30.8,<0> ,62.2,<0> ,4.6,<0> ,1.00,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,7.8,<0> ,
"wqbslwq   ","P",08/27/2020 7:15,0,1,"",21.4,<0> ,47.26,<0> ,30.8,<0> ,61.3,<0> ,4.5,<0> ,1.02,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,7.5,<0> ,
"wqbslwq   ","P",08/27/2020 7:30,0,1,"",21.4,<0> ,47.26,<0> ,30.8,<0> ,62.0,<0> ,4.6,<0> ,1.03,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,7.5,<0> ,
"wqbslwq   ","P",08/27/2020 7:45,0,1,"",21.4,<0> ,47.26,<0> ,30.8,<0> ,60.8,<0> ,4.5,<0> ,1.04,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,7.5,<0> ,
"wqbslwq   ","P",08/27/2020 8:00,0,1,"",21.4,<0> ,47.26,<0> ,30.8,<0> ,60.0,<0> ,4.4,<0> ,1.02,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,7.4,<0> ,
"wqbslwq   ","P",08/27/2020 8:15,0,1,"",21.5,<0> ,47.23,<0> ,30.8,<0> ,62.0,<0> ,4.6,<0> ,1.00,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.1,<0> ,
"wqbslwq   ","P",08/27/2020 8:30,0,1,"",21.4,<0> ,47.25,<0> ,30.8,<0> ,60.9,<0> ,4.5,<0> ,0.99,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.2,<0> ,
"wqbslwq   ","P",08/27/2020 8:45,0,1,"",21.4,<0> ,47.23,<0> ,30.8,<0> ,59.3,<0> ,4.4,<0> ,0.97,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.1,<0> ,
"wqbslwq   ","P",08/27/2020 9:00,0,1,"",21.5,<0> ,47.21,<0> ,30.8,<0> ,62.4,<0> ,4.6,<0> ,0.95,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.3,<0> ,
"wqbslwq   ","P",08/27/2020 9:15,0,1,"",21.5,<0> ,47.20,<0> ,30.8,<0> ,62.2,<0> ,4.6,<0> ,0.92,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.8,<0> ,
"wqbslwq   ","P",08/27/2020 9:30,0,1,"",21.5,<0> ,47.17,<0> ,30.7,<0> ,66.6,<0> ,4.9,<0> ,0.91,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,8.9,<0> ,
"wqbslwq   ","P",08/27/2020 9:45,0,1,"",21.5,<0> ,47.17,<0> ,30.7,<0> ,67.5,<0> ,5.0,<0> ,0.90,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,9.9,<0> ,
"wqbslwq   ","P",08/27/2020 10:00,0,1,"",21.4,<0> ,47.17,<0> ,30.7,<0> ,68.2,<0> ,5.0,<0> ,0.88,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,10.5,<0> ,
"wqbslwq   ","P",08/27/2020 10:15,0,1,"",21.4,<0> ,47.17,<0> ,30.7,<0> ,68.7,<0> ,5.1,<0> ,0.85,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,10.4,<0> ,
"wqbslwq   ","P",08/27/2020 10:30,0,1,"",21.4,<0> ,47.17,<0> ,30.7,<0> ,69.3,<0> ,5.1,<0> ,0.84,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,10.8,<0> ,
"wqbslwq   ","P",08/27/2020 10:45,0,1,"",21.4,<0> ,47.17,<0> ,30.7,<0> ,71.0,<0> ,5.2,<0> ,0.81,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,10.9,<0> ,
"wqbslwq   ","P",08/27/2020 11:00,0,1,"",21.4,<0> ,47.17,<0> ,30.7,<0> ,71.7,<0> ,5.3,<0> ,0.78,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.3,<0> ,
"wqbslwq   ","P",08/27/2020 11:15,0,1,"",21.5,<0> ,47.17,<0> ,30.7,<0> ,73.8,<0> ,5.5,<0> ,0.75,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.1,<0> ,
"wqbslwq   ","P",08/27/2020 11:30,0,1,"",21.5,<0> ,47.16,<0> ,30.7,<0> ,74.6,<0> ,5.5,<0> ,0.73,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.6,<0> ,
"wqbslwq   ","P",08/27/2020 11:45,0,1,"",21.6,<0> ,47.14,<0> ,30.7,<0> ,76.7,<0> ,5.7,<0> ,0.71,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,10.9,<0> ,
"wqbslwq   ","P",08/27/2020 12:00,0,1,"",21.7,<0> ,47.14,<0> ,30.7,<0> ,77.7,<0> ,5.7,<0> ,0.69,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.5,<0> ,
"wqbslwq   ","P",08/27/2020 12:15,0,1,"",21.8,<0> ,47.14,<0> ,30.7,<0> ,79.7,<0> ,5.9,<0> ,0.68,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,11.1,<0> ,
"wqbslwq   ","P",08/27/2020 12:30,0,1,"",21.9,<0> ,47.14,<0> ,30.7,<0> ,81.2,<0> ,6.0,<0> ,0.66,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,10.2,<0> ,
"wqbslwq   ","P",08/27/2020 12:45,0,1,"",22.0,<0> ,47.16,<0> ,30.7,<0> ,84.3,<0> ,6.2,<0> ,0.65,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.8,<0> ,
"wqbslwq   ","P",08/27/2020 13:00,0,1,"",22.1,<0> ,47.14,<0> ,30.7,<0> ,84.8,<0> ,6.2,<0> ,0.65,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,10.9,<0> ,
"wqbslwq   ","P",08/27/2020 13:15,0,1,"",22.1,<0> ,47.10,<0> ,30.7,<0> ,85.1,<0> ,6.2,<0> ,0.65,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,11.1,<0> ,
"wqbslwq   ","P",08/27/2020 13:30,0,1,"",22.2,<0> ,47.18,<0> ,30.7,<0> ,85.6,<0> ,6.2,<0> ,0.66,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,11.5,<0> ,
"wqbslwq   ","P",08/27/2020 13:45,0,1,"",22.2,<0> ,47.12,<0> ,30.7,<0> ,85.6,<0> ,6.2,<0> ,0.68,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,11.9,<0> ,
"wqbslwq   ","P",08/27/2020 14:00,0,1,"",22.2,<0> ,47.15,<0> ,30.7,<0> ,86.4,<0> ,6.3,<0> ,0.71,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,12.8,<0> ,
"wqbslwq   ","P",08/27/2020 14:15,0,1,"",22.2,<0> ,47.19,<0> ,30.7,<0> ,89.0,<0> ,6.5,<0> ,0.73,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,14.2,<0> ,
"wqbslwq   ","P",08/27/2020 14:30,0,1,"",22.2,<0> ,47.21,<0> ,30.7,<0> ,87.4,<0> ,6.4,<0> ,0.76,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,16.3,<0> ,
"wqbslwq   ","P",08/27/2020 14:45,0,1,"",22.2,<0> ,47.21,<0> ,30.8,<0> ,88.2,<0> ,6.4,<0> ,0.81,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,16.7,<0> ,
"wqbslwq   ","P",08/27/2020 15:00,0,1,"",22.2,<0> ,47.21,<0> ,30.8,<0> ,88.3,<0> ,6.4,<0> ,0.84,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,17.5,<0> ,
"wqbslwq   ","P",08/27/2020 15:15,0,1,"",22.2,<0> ,47.19,<0> ,30.7,<0> ,88.0,<0> ,6.4,<0> ,0.88,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,18.7,<0> ,
"wqbslwq   ","P",08/27/2020 15:30,0,1,"",22.3,<0> ,47.19,<0> ,30.7,<0> ,90.3,<0> ,6.6,<0> ,0.91,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,18.6,<0> ,
"wqbslwq   ","P",08/27/2020 15:45,0,1,"",22.3,<0> ,47.20,<0> ,30.7,<0> ,87.1,<0> ,6.3,<0> ,0.93,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,18.4,<0> ,
"wqbslwq   ","P",08/27/2020 16:00,0,1,"",22.3,<0> ,47.16,<0> ,30.7,<0> ,88.4,<0> ,6.4,<0> ,0.96,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,19.4,<0> ,
"wqbslwq   ","P",08/27/2020 16:15,0,1,"",22.3,<0> ,47.16,<0> ,30.7,<0> ,84.9,<0> ,6.2,<0> ,0.98,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,18.5,<0> ,
"wqbslwq   ","P",08/27/2020 16:30,0,1,"",22.4,<0> ,47.10,<0> ,30.7,<0> ,89.1,<0> ,6.5,<0> ,1.00,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,17.0,<0> ,
"wqbslwq   ","P",08/27/2020 16:45,0,1,"",22.4,<0> ,47.10,<0> ,30.7,<0> ,88.1,<0> ,6.4,<0> ,1.02,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,18.1,<0> ,
"wqbslwq   ","P",08/27/2020 17:00,0,1,"",22.4,<0> ,47.06,<0> ,30.6,<0> ,92.4,<0> ,6.7,<0> ,1.04,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,16.0,<0> ,
"wqbslwq   ","P",08/27/2020 17:15,0,1,"",22.5,<0> ,47.07,<0> ,30.6,<0> ,90.2,<0> ,6.6,<0> ,1.06,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,15.8,<0> ,
"wqbslwq   ","P",08/27/2020 17:30,0,1,"",22.5,<0> ,47.08,<0> ,30.7,<0> ,88.5,<0> ,6.4,<0> ,1.08,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,15.9,<0> ,
"wqbslwq   ","P",08/27/2020 17:45,0,1,"",22.4,<0> ,47.12,<0> ,30.7,<0> ,70.1,<0> ,5.1,<0> ,1.10,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,16.1,<0> ,
"wqbslwq   ","P",08/27/2020 18:00,0,1,"",22.5,<0> ,47.09,<0> ,30.7,<0> ,80.9,<0> ,5.9,<0> ,1.13,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,17.8,<0> ,
"wqbslwq   ","P",08/27/2020 18:15,0,1,"",22.5,<0> ,47.06,<0> ,30.6,<0> ,73.8,<0> ,5.4,<0> ,1.15,<0> ,"","","",<-1> ,"","",7.7,<0> ,3,<0> ,18.2,<0> ,
"wqbslwq   ","P",08/27/2020 18:30,0,1,"",22.5,<0> ,47.07,<0> ,30.6,<0> ,80.0,<0> ,5.8,<0> ,1.18,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,18.7,<0> ,
"wqbslwq   ","P",08/27/2020 18:45,0,1,"",22.4,<0> ,47.05,<0> ,30.6,<0> ,81.4,<0> ,5.9,<0> ,1.20,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,19.6,<0> ,
"wqbslwq   ","P",08/27/2020 19:00,0,1,"",22.3,<0> ,47.00,<0> ,30.6,<0> ,83.1,<0> ,6.1,<0> ,1.22,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,21.1,<0> ,
"wqbslwq   ","P",08/27/2020 19:15,0,1,"",22.3,<0> ,47.02,<0> ,30.6,<0> ,81.1,<0> ,5.9,<0> ,1.24,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,22.6,<0> ,
"wqbslwq   ","P",08/27/2020 19:30,0,1,"",22.2,<0> ,46.96,<0> ,30.6,<0> ,82.6,<0> ,6.0,<0> ,1.25,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,25.3,<0> ,
"wqbslwq   ","P",08/27/2020 19:45,0,1,"",22.2,<0> ,47.00,<0> ,30.6,<0> ,81.1,<0> ,5.9,<0> ,1.25,<0> ,"","","",<-1> ,"","",7.8,<0> ,4,<0> ,23.7,<0> ,
"wqbslwq   ","P",08/27/2020 20:00,0,1,"",22.2,<0> ,47.07,<0> ,30.7,<0> ,76.8,<0> ,5.6,<0> ,1.25,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,23.3,<0> ,
"wqbslwq   ","P",08/27/2020 20:15,0,1,"",22.3,<0> ,47.12,<0> ,30.7,<0> ,72.1,<0> ,5.3,<0> ,1.22,<0> ,"","","",<-1> ,"","",7.7,<0> ,5,<0> ,23.1,<0> ,
"wqbslwq   ","P",08/27/2020 20:30,0,1,"",22.3,<0> ,47.14,<0> ,30.7,<0> ,69.9,<0> ,5.1,<0> ,1.20,<0> ,"","","",<-1> ,"","",7.7,<0> ,5,<0> ,25.5,<0> ,
"wqbslwq   ","P",08/27/2020 20:45,0,1,"",22.2,<0> ,47.16,<0> ,30.7,<0> ,68.6,<0> ,5.0,<0> ,1.17,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,25.6,<0> ,
"wqbslwq   ","P",08/27/2020 21:00,0,1,"",22.2,<0> ,47.17,<0> ,30.7,<0> ,68.1,<0> ,5.0,<0> ,1.15,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,24.6,<0> ,
"wqbslwq   ","P",08/27/2020 21:15,0,1,"",22.2,<0> ,47.17,<0> ,30.7,<0> ,68.9,<0> ,5.0,<0> ,1.13,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,25.1,<0> ,
"wqbslwq   ","P",08/27/2020 21:30,0,1,"",22.2,<0> ,47.17,<0> ,30.7,<0> ,69.7,<0> ,5.1,<0> ,1.11,<0> ,"","","",<-1> ,"","",7.7,<0> ,5,<0> ,25.2,<0> ,
"wqbslwq   ","P",08/27/2020 21:45,0,1,"",22.2,<0> ,47.17,<0> ,30.7,<0> ,69.5,<0> ,5.1,<0> ,1.08,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,24.7,<0> ,
"wqbslwq   ","P",08/27/2020 22:00,0,1,"",22.2,<0> ,47.16,<0> ,30.7,<0> ,69.4,<0> ,5.1,<0> ,1.06,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,24.2,<0> ,
"wqbslwq   ","P",08/27/2020 22:15,0,1,"",22.2,<0> ,47.09,<0> ,30.7,<0> ,69.2,<0> ,5.0,<0> ,1.02,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,21.3,<0> ,
"wqbslwq   ","P",08/27/2020 22:30,0,1,"",22.2,<0> ,47.12,<0> ,30.7,<0> ,67.7,<0> ,4.9,<0> ,0.99,<0> ,"","","",<-1> ,"","",7.7,<0> ,4,<0> ,23.2,<0> ,
"wqbslwq   ","P",08/27/2020 22:45,0,1,"",22.2,<0> ,47.13,<0> ,30.7,<0> ,65.8,<0> ,4.8,<0> ,0.96,<0> ,"","","",<-1> ,"","",7.6,<0> ,4,<0> ,22.3,<0> ,
"wqbslwq   ","P",08/27/2020 23:00,0,1,"",22.2,<0> ,47.16,<0> ,30.7,<0> ,61.2,<0> ,4.5,<0> ,0.92,<0> ,"","","",<-1> ,"","",7.6,<0> ,5,<0> ,24.1,<0> ,
"wqbslwq   ","P",08/27/2020 23:15,0,1,"",22.2,<0> ,47.13,<0> ,30.7,<0> ,63.4,<0> ,4.6,<0> ,0.88,<0> ,"","","",<-1> ,"","",7.6,<0> ,4,<0> ,22.5,<0> ,
